frame,time,x,y
522,17.3666667,1018.31818178952,452.318184311331
523,17.4,1018.36363633089,448.363639212949
524,17.4333333,1018.40909087225,444.409094114568
525,17.4666666,1018.45454541361,440.454549016187
526,17.5,1018.5,436.5
527,17.5333333,1018.70000002017,432.69999961679
528,17.5666667,1018.90000004034,428.899999233581
529,17.6,1019.10000006051,425.099998850371
530,17.6333334,1019.30000008068,421.299998467162
531,17.6666666,1019.50000010084,417.499998083953
532,17.7,1019.70000012101,413.699997700743
533,17.7333333,1019.90000014118,409.899997317533
534,17.7666667,1020.10000016135,406.099996934324
535,17.8,1020.30000018152,402.299996551114
536,17.8333333,1020.5,398.5
537,17.8666666,1020.647058815,397.352941242976
538,17.9,1020.79411763001,396.205882485952
539,17.9333333,1020.94117644501,395.058823728928
540,17.9666667,1021.08823526001,393.911764971903
541,18,1021.23529407502,392.764706214879
542,18.0333334,1021.38235289002,391.617647457855
543,18.0666666,1021.52941170502,390.470588700831
544,18.1,1021.67647052003,389.323529943807
545,18.1333333,1021.82352933503,388.176471186782
546,18.1666667,1021.97058815003,387.029412429758
547,18.2,1022.11764696503,385.882353672734
548,18.2333333,1022.26470578004,384.73529491571
549,18.2666666,1022.41176459504,383.588236158686
550,18.3,1022.55882341004,382.441177401662
551,18.3333333,1022.70588222505,381.294118644637
552,18.3666667,1022.85294104005,380.147059887613
553,18.4,1023,379
554,18.4333333,1023.30769233162,379
555,18.4666667,1023.61538466324,379
556,18.5,1023.92307699486,379
557,18.5333333,1024.23076932648,379
558,18.5666667,1024.5384616581,379
559,18.6,1024.84615398973,379
560,18.6333334,1025.15384632135,379
561,18.6666666,1025.46153865297,379
562,18.7,1025.76923098459,379
563,18.7333333,1026.07692331621,379
564,18.7666667,1026.38461564783,379
565,18.8,1026.69230797945,379
566,18.8333333,1027,379
567,18.8666666,1026.92307691709,379.423076955979
568,18.9,1026.84615383419,379.846153911957
569,18.9333333,1026.76923075128,380.269230867936
570,18.9666667,1026.69230766838,380.692307823914
571,19,1026.61538458547,381.115384779893
572,19.0333334,1026.53846150257,381.538461735872
573,19.0666666,1026.46153841966,381.96153869185
574,19.1,1026.38461533676,382.384615647829
575,19.1333333,1026.30769225385,382.807692603808
576,19.1666667,1026.23076917095,383.230769559786
577,19.2,1026.15384608804,383.653846515765
578,19.2333333,1026.07692300514,384.076923471743
579,19.2666666,1026,384.5
580,19.3,1025.24999999937,385.833333334459
581,19.3333333,1024.49999999873,387.166666668919
582,19.3666667,1023.7499999981,388.500000003378
583,19.4,1022.99999999747,389.833333337838
584,19.4333334,1022.24999999683,391.166666672297
585,19.4666666,1021.4999999962,392.500000006757
586,19.5,1020.74999999557,393.833333341216
587,19.5333333,1019.99999999493,395.166666675676
588,19.5666667,1019.2499999943,396.500000010135
589,19.6,1018.49999999367,397.833333344594
590,19.6333333,1017.74999999303,399.166666679054
591,19.6666666,1017,400.5
592,19.7,1015.81250014743,402.312499774968
593,19.7333333,1014.62500029487,404.124999549937
594,19.7666667,1013.4375004423,405.937499324905
595,19.8,1012.25000058974,407.749999099873
596,19.8333334,1011.06250073717,409.562498874842
597,19.8666666,1009.87500088461,411.37499864981
598,19.9,1008.68750103204,413.187498424778
599,19.9333333,1007.5,415
600,19.9666667,1006.75000009312,416.249999844806
601,20,1006.00000018623,417.499999689612
602,20.0333333,1005.25000027935,418.749999534417
603,20.0666666,1004.50000037247,419.999999379223
604,20.1,1003.75000046558,421.249999224029
605,20.1333333,1003.0000005587,422.499999068835
606,20.1666667,1002.25000065182,423.749998913641
607,20.2,1001.5,425
608,20.2333334,1001.28571425492,425.571428653544
609,20.2666666,1001.07142850984,426.142857307088
610,20.3,1000.85714276476,426.714285960632
611,20.3333333,1000.64285701968,427.285714614176
612,20.3666667,1000.42857127461,427.857143267719
613,20.4,1000.21428552953,428.428571921263
614,20.4333333,1000,429
615,20.4666666,999.805555587799,429.472222143917
616,20.5,999.611111175597,429.944444287835
617,20.5333333,999.416666763396,430.416666431752
618,20.5666667,999.222222351195,430.88888857567
619,20.6,999.027777938993,431.361110719587
620,20.6333334,998.833333526792,431.833332863504
621,20.6666666,998.638889114591,432.305555007422
622,20.7,998.44444470239,432.777777151339
623,20.7333333,998.250000290188,433.249999295256
624,20.7666667,998.055555877987,433.722221439174
625,20.8,997.861111465786,434.194443583091
626,20.8333333,997.666667053584,434.666665727009
627,20.8666666,997.472222641383,435.138887870926
628,20.9,997.277778229182,435.611110014843
629,20.9333333,997.08333381698,436.083332158761
630,20.9666667,996.888889404779,436.555554302678
631,21,996.694444992578,437.027776446595
632,21.0333334,996.5,437.5
633,21.0666666,996.423076899343,437.884615503283
634,21.1,996.346153798687,438.269231006567
635,21.1333333,996.26923069803,438.65384650985
636,21.1666667,996.192307597373,439.038462013134
637,21.2,996.115384496717,439.423077516417
638,21.2333333,996.03846139606,439.807693019701
639,21.2666666,995.961538295403,440.192308522984
640,21.3,995.884615194746,440.576924026268
641,21.3333333,995.80769209409,440.961539529551
642,21.3666667,995.730768993433,441.346155032834
643,21.4,995.653845892776,441.730770536118
644,21.4333334,995.57692279212,442.115386039401
645,21.4666666,995.5,442.5
646,21.5,995.318181884144,442.772727173784
647,21.5333333,995.136363768288,443.045454347568
648,21.5666667,994.954545652432,443.318181521352
649,21.6,994.772727536576,443.590908695136
650,21.6333333,994.590909420719,443.863635868921
651,21.6666666,994.409091304863,444.136363042705
652,21.7,994.227273189007,444.409090216489
653,21.7333333,994.045455073151,444.681817390273
654,21.7666667,993.863636957295,444.954544564057
655,21.8,993.681818841439,445.227271737841
656,21.8333334,993.5,445.5
657,21.8666666,993.184210459567,445.947368515613
